name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Kuala Lumpur,2024-08-19T01:00:00,79,79,76.8,92.94,0,0,,0,0,3.8,2,0,1010.9,27.5,5.7,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-19T02:00:00,78.9,78.9,76.5,92.48,0.418,100,rain,0,0,3.6,1.4,16,1010.3,58.7,5.7,0,0,0,,"Rain, Partially cloudy",rain,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-19T03:00:00,79,79,77,93.59,0,0,,0,0,5.4,0,0,1009,30.1,5.7,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-19T04:00:00,79,79,75.4,88.77,0,0,,0,0,5.4,4.3,19.3,1009,30.1,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-19T05:00:00,78.5,78.5,75.6,90.81,0,0,,0,0,4.3,0.3,341,1010,58.7,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-19T06:00:00,78.8,78.8,75.4,89.38,0,0,,0,0,4.3,0,0,1009.9,30.1,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-19T07:00:00,78.8,78.8,75.2,88.76,0,0,,0,0,5.1,0,0,1009.9,30.1,5.6,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-19T08:00:00,78.9,78.9,76.5,92.54,0,0,,0,0,5.8,2.1,335,1010.2,57.3,5.6,30.3,0.1,0,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-19T09:00:00,80.6,86.2,75.2,83.68,0,0,,0,0,6.5,1.2,152.2,1010.9,27.5,6.2,163.7,0.6,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-19T10:00:00,84.4,94.5,77,78.53,0,0,,0,0,7.2,2.2,171.3,1010.9,27.5,6.2,356,1.3,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-19T11:00:00,86.2,97.1,76.6,73.18,0,0,,0,0,9.2,2.2,158,1010.9,57.3,6.2,497.1,1.8,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-19T12:00:00,89.4,98.6,74,60.7,0,0,,0,0,11.2,4.4,209.5,1010,30.1,6.2,661.1,2.4,7,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-19T13:00:00,91,102.4,75.4,60.48,0,0,,0,0,13,3.4,216.4,1009.9,30.1,6.2,644.9,2.3,6,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-19T14:00:00,88,98.4,75.5,66.55,0,0,,0,0,13.4,8.7,228,1009,58.7,6.2,442.6,1.6,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-19T15:00:00,89.6,100.5,75.4,63.15,0,0,,0,0,12.3,7.5,220,1007.9,30.1,6.2,799.1,2.9,8,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-19T16:00:00,89.6,104.2,78.2,69.21,0,0,,0,0,14.1,6.5,270,1006.9,27.5,6.2,608.9,2.2,6,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-19T17:00:00,83.5,92.6,76.6,79.76,0,0,,0,0,13.6,6.4,360,1006.9,57.3,6.2,458.9,1.7,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-19T18:00:00,83.4,94,78.2,84.2,0,0,,0,0,10.1,2.2,252.4,1006.9,27.5,5.7,225.7,0.8,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-19T19:00:00,81.4,88.9,77,86.45,0,0,,0,0,8.1,3.2,350,1007.9,27.5,6.2,94.8,0.3,1,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-19T20:00:00,82.2,90.6,77.1,84.52,0.07,100,rain,0,0,6.3,2,342,1008.9,57.3,6.2,3.5,0,0,,"Rain, Partially cloudy",rain,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-19T21:00:00,82.6,91.3,77,83.22,0,0,,0,0,7.4,5.7,327,1009,27.5,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-19T22:00:00,81,88.2,77.2,88.24,0,0,,0,0,6,6.4,330,1010,30.1,5.4,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-19T23:00:00,80.9,87.7,76.9,87.73,0,0,,0,0,4.7,5.5,334,1010.9,63.1,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-20T00:00:00,80.4,86.5,76.8,88.83,0,0,,0,0,5.8,3.5,315.8,1011,30.1,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-20T01:00:00,80.4,86.5,76.8,88.83,0,0,,0,0,6.7,2.2,14,1010.9,27.5,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-20T02:00:00,79,79,76.7,92.59,0.017,100,rain,0,0,6.5,0,0,1010.1,57.3,6.1,0,0,0,,"Rain, Partially cloudy",rain,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-20T03:00:00,78.8,78.8,76.8,93.58,0,0,,0,0,5.6,2,0,1010,27.5,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-20T04:00:00,78.6,78.6,76.8,94.23,0,0,,0,0,6.9,1,0,1009.9,27.5,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-20T05:00:00,78.7,78.7,76.9,94.23,0,0,,0,0,6.9,2.2,268,1010.1,57.3,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-20T06:00:00,78.6,78.6,77,94.88,0,0,,0,0,4.7,2,0,1009.9,30.1,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-20T07:00:00,78.8,78.8,76.8,93.58,0,0,,0,0,4.7,4.5,299,1009.9,30.1,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-20T08:00:00,78.7,78.7,76.9,94.23,0,0,,0,0,7.4,2.4,290,1010.9,27.9,6.1,26.2,0.1,0,,Partially cloudy,partly-cloudy-day,"WMSA,WMKK"
Kuala Lumpur,2024-08-20T09:00:00,80.5,86.9,76.9,88.83,0,0,,0,0,8.1,3.4,350,1011,27.9,6.1,150.4,0.5,2,,Partially cloudy,partly-cloudy-day,"WMSA,WMKK"
Kuala Lumpur,2024-08-20T10:00:00,79.9,79.9,74.7,84.22,0,0,,0,0,7.6,8.1,340,1012,27.9,5.9,333.6,1.2,3,,Partially cloudy,partly-cloudy-day,"WMSA,WMKK"
Kuala Lumpur,2024-08-20T11:00:00,81.5,88.7,76.6,85.23,0,0,,0,0,11.4,4.5,304,1013,58.7,5.9,530.2,1.9,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-20T12:00:00,78.7,78.7,75.1,88.75,0,0,,0,0,12.5,6.4,220,1012.9,27.9,6.1,681.2,2.5,7,,Partially cloudy,partly-cloudy-day,"WMSA,WMKK"
Kuala Lumpur,2024-08-20T13:00:00,81.9,89.6,76.7,84.34,0,0,,0,0,12.1,4.8,179,1012,27.9,6,658.3,2.4,7,,Partially cloudy,partly-cloudy-day,"WMSA,WMKK"
Kuala Lumpur,2024-08-20T14:00:00,83.8,93.2,76.7,79.3,0,0,,0,0,15,5.5,167,1011.1,58.7,6.3,375.1,1.4,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-20T15:00:00,81.2,88.5,77,87.04,0,0,,0,0,16.1,4.8,247,1009.9,27.5,6.1,478.6,1.7,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-20T16:00:00,78,78,73.6,86.27,0,0,,0,0,14.8,7.5,260,1009.9,47.4,2.9,339.7,1.2,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-20T17:00:00,77.5,77.5,75.3,92.74,0,0,,0,0,14.5,3.6,321,1010,61.7,3.9,213.3,0.8,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-20T18:00:00,77.6,77.6,75.2,92.25,0,0,,0,0,16.6,3.8,10,1009.9,30.1,5.6,174.8,0.6,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-20T19:00:00,77.4,77.4,73.6,88.08,0,0,,0,0,16.8,5.8,348,1010.9,30.1,6.1,45.6,0.2,0,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-20T20:00:00,76.7,76.7,74.8,93.77,0,0,,0,0,14.1,0.5,358,1011.9,58.7,6,1.9,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-20T21:00:00,77,77,75.2,94.19,0,0,,0,0,11.6,0.5,6,1011.9,30.1,5.5,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-20T22:00:00,77,77,75.2,94.19,0,0,,0,0,11.4,0.8,12,1012.9,30.1,5,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-20T23:00:00,76.8,76.8,74.8,93.28,0,0,,0,0,11.4,3.6,1,1013.2,57.3,5.6,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-21T00:00:00,77,77,75,93.54,0,0,,0,0,10.3,4.5,318,1013,27.5,5.6,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-21T01:00:00,77,77,73.6,89.31,0,0,,0,0,9.4,0.1,0,1012.9,27.5,5.6,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-21T02:00:00,75.4,75.4,73.6,94.19,0.179,100,rain,0,0,9.2,2,9,1011.9,57.3,5.6,0,0,0,,"Rain, Partially cloudy",rain,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-21T03:00:00,75.2,75.2,73.6,94.81,0,0,,0,0,5.4,0,0,1011,27.5,5.6,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-21T04:00:00,76.8,76.8,75.2,94.85,0,0,,0,0,5.8,2,0,1010.9,27.5,5.6,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-21T05:00:00,76.4,76.4,74.7,94.49,0,0,,0,0,6.7,0.3,3,1010.9,57.3,5.6,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-21T06:00:00,76.8,76.8,75,94.19,0,0,,0,0,6.7,0,0,1010.9,27.5,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-21T07:00:00,76.8,76.8,75,94.19,0,0,,0,0,7.2,0,0,1010.9,27.5,5.6,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-21T08:00:00,76.9,76.9,73.8,90.05,0,0,,0,0,8.3,3,141,1011,57.3,6.1,31.2,0.1,0,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-21T09:00:00,78.8,78.8,75.2,88.76,0,0,,0,0,8.9,0,0,1011.9,27.5,6.2,193.7,0.7,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-21T10:00:00,80.4,85.8,75.2,84.25,0,0,,0,0,8.9,0,0,1012,27.5,6.2,393.2,1.4,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-21T11:00:00,83.6,91.1,74.8,75.01,0,0,,0,0,8.7,3.2,106,1012.3,57.3,6.8,455,1.6,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-21T12:00:00,87.6,95.6,73.4,62.91,0,0,,0,0,9.2,2.4,150.9,1011.9,27.5,6.2,620.8,2.2,6,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-21T13:00:00,89.4,98.2,73.6,59.85,0,0,,0,0,8.7,3.2,140,1011.9,27.5,6.2,729.8,2.6,7,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-21T14:00:00,89.4,99.9,75.1,62.85,0,0,,0,0,8.3,3.2,172,1011,57.3,6.8,485.9,1.7,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-21T15:00:00,89.4,100,75.2,63.13,0,0,,0,0,8.5,7.5,180,1010,30.1,6.1,477.8,1.7,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-21T16:00:00,91,102.1,75.2,60.05,0,0,,0,0,8.5,7.7,180,1009,27.5,6.2,439.4,1.6,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-21T17:00:00,89.4,99.7,74.9,62.46,0,0,,0,0,7.8,7.5,159,1009,57.3,6.5,345.9,1.2,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-21T18:00:00,87.6,97.7,75.4,67.29,0,0,,0,0,7.4,5.5,96.1,1009,27.5,6.2,272,1,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-21T19:00:00,84.2,92.6,75.4,74.99,0,0,,0,0,6.7,4.3,340,1009.9,27.5,6.2,110.7,0.4,1,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-21T20:00:00,82.5,89.6,75.1,78.52,0,0,,0,0,5.1,3.1,323,1010.1,57.3,6.2,4.6,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-21T21:00:00,82.2,90.4,77,84.36,0,0,,0,0,6.5,4.2,322,1010,27.5,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-21T22:00:00,80.6,86.3,75.4,84.26,0,0,,0,0,6.5,2,0,1010.9,27.5,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-21T23:00:00,80.5,86,75.3,84.31,0,0,,0,0,4.9,2,351,1011.9,57.3,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-22T00:00:00,80.4,85.9,75.4,84.84,0,0,,0,0,3.8,0,0,1011.9,27.5,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-22T01:00:00,80.6,87.1,77,88.84,0,0,,0,0,3.8,2.4,56.3,1011.9,27.5,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-22T02:00:00,80.2,86.1,76.7,88.96,0,0,,0,0,3.8,1.4,26,1011,57.3,4.5,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-22T03:00:00,79,79,77,93.59,0,0,,0,0,3.8,3.4,42.6,1010,27.5,4.5,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-22T04:00:00,79,79,77,93.59,0,0,,0,0,3.1,2.1,49.5,1010,27.5,5.6,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-22T05:00:00,79,79,75.6,89.53,0,0,,0,0,4.9,0.4,5,1010.2,57.3,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-22T06:00:00,79,79,75.4,88.77,0,0,,0,0,5.6,2.2,15.7,1010,27.5,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-22T07:00:00,78.8,78.8,75.4,89.38,0,0,,0,0,4.9,0.3,0,1010.9,27.5,5.5,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-22T08:00:00,78.9,78.9,75.6,89.76,0,0,,0,0,4.9,0,0,1011.3,57.3,5.4,14.5,0.1,0,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-22T09:00:00,80.6,87.1,77,88.84,0,0,,0,0,6,0.3,0,1011.9,27.5,5.4,101.2,0.4,1,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-22T10:00:00,82.4,90.9,77,83.79,0,0,,0,0,8.1,1,0,1011.9,27.5,5.4,268.7,1,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-22T11:00:00,85.5,96.2,76.9,75.55,0,0,,0,0,9.6,3.4,334,1012.1,57.3,6,425.3,1.5,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-22T12:00:00,87.8,99.9,77,70.48,0,0,,0,0,9.8,3.2,204.4,1011.9,27.5,6.1,547,2,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-22T13:00:00,89.4,100.2,75.4,63.57,0,0,,0,0,9.8,3.4,212.7,1010.9,30.1,6.1,512.1,1.8,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-22T14:00:00,90.1,101.5,75.7,62.71,0,0,,0,0,11,2.5,295,1009.9,58.7,6.2,554.2,2,6,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-22T15:00:00,89.6,102.6,77,66.58,0,0,,0,0,10.3,7.7,230,1009,30.1,6.1,530.5,1.9,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-22T16:00:00,87.6,99.6,77,70.95,0,0,,0,0,9.8,8.7,230,1008.1,30.1,6.1,521.6,1.9,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-22T17:00:00,80.7,87.2,76.9,88.31,0,0,,0,0,10.3,9.4,303,1008.9,61.7,5.7,391.8,1.4,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-22T18:00:00,78,78,75.4,91.63,0,0,,0,0,10.3,2.1,228.6,1008.9,27.5,5.1,193.3,0.7,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-22T19:00:00,79.4,79.4,75.4,87.56,0,0,,0,0,7.4,4.3,80,1009.9,27.5,5.6,70.7,0.3,1,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-22T20:00:00,77.9,77.9,75.4,91.86,0,0,,0,0,4.3,0.5,360,1010.3,61.7,6.1,2.8,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-22T21:00:00,77.6,77.6,73.4,86.86,0,0,,0,0,5.1,3.9,77,1010.9,27.5,5.6,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-22T22:00:00,77.4,77.4,75,92.25,0,0,,0,0,4.7,2.7,30,1011.9,30.1,5.6,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-22T23:00:00,77.1,77.1,73.6,89.08,0,0,,0,0,3.4,2.5,65,1012.2,63.1,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-23T00:00:00,77.2,77.2,73.6,88.69,0,0,,0,0,3.4,0.3,0,1012,30.1,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-23T01:00:00,77.2,77.2,75.2,93.54,0,0,,0,0,3.8,0.3,0,1012,30.1,5.6,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-23T02:00:00,76.9,76.9,73.7,89.92,0,0,,0,0,4.3,3.1,349,1012.2,58.7,5.6,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-23T03:00:00,77.2,77.2,75.2,93.54,0,0,,0,0,4.3,2.2,67.2,1011.9,30.1,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-23T04:00:00,77.2,77.2,75,92.89,0,0,,0,0,5.1,0.3,0,1011,30.1,6.1,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-23T05:00:00,76.8,76.8,74.9,93.63,0,0,,0,0,6.9,0.3,3,1011,58.7,5.7,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-23T06:00:00,77,77,75.2,94.19,0,0,,0,0,7.2,1,0,1010.9,27.5,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-23T07:00:00,77,77,75,93.54,0,0,,0,0,6.5,1,0,1011,27.5,5.5,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-23T08:00:00,77.2,77.2,75,92.8,0,0,,0,0,6.5,0,0,1012.2,57.3,5.6,25.3,0.1,0,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-23T09:00:00,80.6,86.3,75.4,84.26,0,0,,0,0,6.9,3.4,140,1012.9,27.5,6.2,140.2,0.5,1,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-23T10:00:00,82.6,90,75.4,78.94,0,0,,0,0,8.5,2.5,250,1012.9,27.5,6.2,271.9,1,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-23T11:00:00,84.8,93.3,75.1,72.78,0,0,,0,0,10.3,1.5,218,1013,58.7,6.8,461.5,1.7,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-23T12:00:00,87.6,97.7,75.4,67.29,0,0,,0,0,13.2,4.3,230,1012.9,30.1,6.2,594,2.1,6,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-23T13:00:00,86.2,94.1,73.8,66.67,0,0,,0,0,15.4,8.7,239,1011.9,30.1,6.2,556.9,2,6,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-23T14:00:00,79.4,79.4,77.3,93.32,0,0,,0,0,18.8,4.3,220,1011.2,74.3,3.9,753.7,2.7,8,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-23T15:00:00,82.4,91,77.2,84.37,0,0,,0,0,21.3,5.5,299,1009.9,30.1,6.1,525.3,1.9,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-23T16:00:00,82.2,91.8,78.6,88.91,0,0,,0,0,19,6.7,290,1009.9,30.1,6.1,301,1.1,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-23T17:00:00,81.6,89,76.7,85.38,0,0,,0,0,18.1,8.8,306,1010.1,63.1,5.7,308.7,1.1,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-23T18:00:00,77.2,77.2,75.4,94.2,0,0,,0,0,15,6.7,355,1010.9,30.1,6.1,170.5,0.6,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-23T19:00:00,77.2,77.2,75.4,94.2,0,0,,0,0,13,4.8,14,1011,30.1,5.9,72.1,0.3,1,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-23T20:00:00,77.2,77.2,75.4,94.2,0,0,,0,0,12.3,2.7,10,1012.2,63.1,6.1,2.5,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-23T21:00:00,77,77,75.2,94.19,0,0,,0,0,11,3.4,40,1013,30.1,5.4,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
Kuala Lumpur,2024-08-23T22:00:00,77,77,75.2,94.19,0,0,,0,0,8.9,1.2,166.2,1014,30.1,5.3,0,0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK"
